time,S,R,T,dose_u1
23,179.546212464193,467175.683706412,467355.229918876,1.5
23.2,127.824239166426,467126.932208095,467254.756447262,1.5
23.4,90.4675570361046,467086.397543972,467176.865101008,1.5
23.6,63.8839293024105,467051.851094681,467115.735023983,1.5
23.8,45.0368484717471,467021.457688243,467066.494536715,1.5
24,31.6525105440308,466993.876754588,467025.529265132,0
24.2,31.6716784068644,467294.771309863,467326.44298827,0
24.4,31.6886064878888,467560.515358733,467592.203965221,0
24.6,31.7035374199061,467794.914662172,467826.618199592,0
24.8,31.7167048540661,468001.634678921,468033.351383775,0
25,31.7283159555625,468183.925827727,468215.654143683,0
