time,S,R,T
11.2,31210.1926802944,227817.998137303,259028.190817598
11.4,27844.4757841298,240996.977924473,268841.453708603
11.6,24700.2664124677,254246.599790759,278946.866203226
11.8,21791.0376264692,267472.901326681,289263.93895315
12,19120.5201774621,280578.507337786,299699.027515248
12.2,16681.3243691116,293507.418379473,310188.742748584
12.4,14472.7436536232,306140.596850236,320613.340503859
12.6,12487.496525718,318374.306608949,330861.803134667
12.8,10717.7843628795,330208.207823365,340925.992186245
13,9149.95321624292,341536.621400613,350686.574616855
13.2,7768.13672097087,352290.974694376,360059.111415347
13.4,6560.5409786832,362453.910508248,369014.451486931
13.6,5511.85068120888,372008.308744807,377520.159426015
13.8,4605.49509150138,380937.656268758,385543.15136026
14,3829.95064811387,389242.969745222,393072.920393336
14.2,3168.21495862631,396939.984918205,400108.199876832
14.4,2609.04411741706,404029.446656696,406638.490774113
14.6,2138.45911288639,410539.127853321,412677.586966208
14.8,1744.64385484593,416492.197507507,418236.841362353
15,1417.50076125424,421909.731247063,423327.232008317
15.2,1146.43292211796,426827.969196815,427974.402118933
15.4,923.571468520402,431271.64429015,432195.21575867
15.6,740.877545170651,435278.938049429,436019.8155946
15.8,591.801621322056,438880.714892358,439472.51651368
16,470.829052255398,442109.53638229,442580.365434546
16.2,373.265091796517,445001.071403526,445374.336495322
16.4,294.73602111652,447582.641224389,447877.377245506
16.6,232.055480202594,449885.167472084,450117.222952287
16.8,182.101149221809,451933.745867648,452115.84701687
17,142.450541439031,453753.219043566,453895.669585005
17.2,111.052988032382,455366.386270665,455477.439258698
17.4,86.2496401021637,456794.836187906,456881.085828008
17.6,66.7471874826265,458058.184422478,458124.931609961
17.8,51.4895615402311,459174.385332299,459225.87489384
18,39.604826636902,460159.493333138,460199.098159775
18.2,30.3814950856796,461027.901862127,461058.283357213
18.4,23.2301285668391,461792.505288626,461815.735417193
18.6,17.6998617725017,462464.977815412,462482.677677184
18.8,13.4404836478268,463055.805146985,463069.245630633
19,10.1729954127339,463574.351185294,463584.524180706
19.2,7.67821994712238,464028.947689132,464036.62590908
19.4,5.77963047508016,464426.988486104,464432.768116579
19.6,4.33729819490821,464775.048606179,464779.385904374
19.8,3.24442734613343,465078.972106084,465082.21653343
20,2.41895710316288,465343.944612111,465346.363569214
20.2,1.79850895178374,465574.54310399,465576.341612941
20.4,1.33368963210277,465774.83885019,465776.172539822
20.6,0.98642589378389,465948.424885024,465949.411310918
20.8,0.727129627240421,466098.477580457,466099.204710084
21,0.53408073331596,466227.795748989,466228.329829722
21.2,0.391146874004383,466338.848162746,466339.23930962
21.4,0.285814509648155,466433.814949403,466434.100763912
21.6,0.208279565855495,466514.620345209,466514.828624775
21.8,0.151232808968603,466582.959993891,466583.1112267
22,0.109420262635483,466640.326996644,466640.436416907
22.2,0.0789599228204846,466688.036451879,466688.115411802
22.4,0.0568632586479009,466727.247203513,466727.304066771
22.6,0.0408368082722925,466758.980140016,466759.020976825
22.8,0.0292183729495447,466784.134260442,466784.163478815
23,0.0208201660015481,466803.500911656,466803.521731822
23.2,0.0147934934260477,466817.77490393,466817.789697424
23.4,0.0104872850244692,466827.568483872,466827.578971157
23.6,0.00741331298987506,466833.421167544,466833.428580857
23.8,0.00522169443640444,466835.807631596,466835.812853291
24,0.00366480503742634,466835.144998992,466835.148663797
24.2,0.00256685436545687,466831.799723745,466831.802290599
24.4,0.00179343834008228,466826.095411249,466826.097204687
24.6,0.00124866688190488,466818.316469887,466818.317718554
24.8,0.000866484902834462,466808.712672356,466808.71353884
25,0.000599581199696121,466797.503867024,466797.504466605
