time,S,R,T
18.2,469038.989782155,560.051662559964,469599.041444715
18.4,469039.36499026,560.051177539154,469599.4161678
18.6,469034.034045428,560.043205412533,469594.077250841
18.8,469022.996947657,560.0277461801,469583.024693838
19,469006.608352241,560.005263067864,469566.613615309
19.2,469008.809643338,560.00702664196,469568.81666998
19.4,469009.731443245,560.007084907071,469569.738528152
19.6,469009.373751962,560.005437863199,469569.379189825
19.8,469007.73656949,560.002085510344,469567.738655
20,469004.819895827,559.997027848504,469564.816923676
20.2,469000.623730975,559.99026487768,469560.613995853
20.4,468995.148074933,559.981796597873,469555.129871531
20.6,468988.392927701,559.971623009081,469548.36455071
20.8,468980.35828928,559.959744111306,469540.318033391
21,468971.044159668,559.946159904547,469530.990319573
21.2,468968.264302655,559.941396531653,469528.205699186
21.4,468966.465313982,559.937972844219,469526.403286826
21.6,468964.945578058,559.934943675977,469524.880521734
21.8,468963.705094883,559.932309026927,469523.63740391
22,468962.743864456,559.930068897069,469522.673933353
22.2,468962.061886777,559.928223286403,469521.990110064
22.4,468961.659161847,559.926772194929,469521.585934042
22.6,468961.535689666,559.925715622647,469521.461405288
22.8,468961.691470233,559.925053569556,469521.616523802
23,468962.126503548,559.924786035658,469522.051289584
23.2,468962.867013987,559.925046550009,469522.792060537
23.4,468963.89869862,559.925762285068,469523.824460905
23.6,468965.215781999,559.926903833464,469525.142685833
23.8,468966.818264126,559.928471195199,469526.746735322
24,468968.706145001,559.930464370271,469528.636609371
24.2,468970.879424622,559.93288335868,469530.812307981
24.4,468973.338102991,559.935728160428,469533.273831151
24.6,468976.082180106,559.938998775512,469536.021178882
24.8,468979.111655969,559.942695203935,469539.054351173
25,468982.426530579,559.946817445695,469542.373348025
