time,S,R,T
13.4,26857.5372300054,30775.6875275447,57633.2247575502
13.6,24470.3502569479,34449.1743643004,58919.5246212483
13.8,22221.4131324984,38539.6431724342,60761.0563049326
14,20106.7905449401,43092.6785448636,63199.4690898037
14.2,18125.7231672861,48144.3264372652,66270.0496045513
14.4,16275.2190997863,53737.3770727929,70012.5961725792
14.6,14555.4038947135,59899.1312318985,74454.535126612
14.8,12961.8530074037,66677.1007266861,79638.9537340898
15,11491.0395488306,74113.6434045995,85604.6829534301
15.2,10139.5184495784,82233.8001076471,92373.3185572255
15.4,8904.01561059102,91042.1532029588,99946.1688135498
15.6,7779.81058830464,100579.817076602,108359.627664907
15.8,6762.24965755775,110871.121241402,117633.37089896
16,5846.00572285045,121862.619089197,127708.624812048
16.2,5025.62877187622,133553.44145512,138579.070226996
16.4,4295.29325513799,145935.473280009,150230.766535147
16.6,3649.06596809267,158965.779675579,162614.845643672
16.8,3081.74744282354,172526.345054565,175608.092497388
17,2586.39131991915,186575.751879415,189162.143199334
17.2,2156.28056355276,201028.34439996,203184.624963513
17.4,1786.26984787462,215763.293202679,217549.563050554
17.6,1470.57331983791,230663.367980681,232133.941300519
17.8,1202.45851105085,245631.040059461,246833.498570511
18,977.273465923948,260504.265871633,261481.539337557
18.2,789.200383193761,275165.521878512,275954.722261706
18.4,632.327043273281,289500.890084214,290133.217127488
18.6,502.764562314931,303395.524643497,303898.289205812
18.8,397.138222645098,316766.047916303,317163.186138948
19,311.8194126163,329543.771505464,329855.590918081
19.2,243.381507682829,341670.570243335,341913.951751017
19.4,188.906970729803,353104.231400892,353293.138371622
19.6,145.796178554475,363813.198601186,363958.994779741
19.8,111.935336524216,373784.690518562,373896.625855086
20,85.4201129523451,383014.319848162,383099.739961115
20.2,64.8291440787464,391515.865074921,391580.694219
20.4,48.9594748375265,399310.72321726,399359.682692097
20.6,36.8031352426887,406426.540190336,406463.343325579
20.8,27.5388859144282,412896.342143416,412923.88102933
21,20.5036697302976,418757.061865732,418777.565535462
21.2,15.1939668828705,424048.864851686,424064.058818569
21.4,11.2038517228134,428812.141258627,428823.34511035
21.6,8.23079546911583,433088.77926823,433097.010063699
21.8,6.02493269827244,436919.434680755,436925.459613453
22,4.39279286160567,440342.751746302,440347.144539164
22.2,3.18983530516672,443395.666647954,443398.856483259
22.4,2.30723465647526,446113.3992264,446115.706461056
22.6,1.66280191255639,448528.864510029,448530.527311941
22.8,1.19424226599946,450672.499804204,450673.69404647
23,0.854796262494566,452572.282804879,452573.137601142
23.2,0.609756120163501,454253.834381504,454254.444137624
23.4,0.433509562375535,455740.511384823,455740.944894385
23.6,0.307206596108271,457053.495875111,457053.803081707
23.8,0.217020879570922,458211.910431301,458212.12745218
24,0.152838441095584,459232.961803739,459233.11464218
24.2,0.107232732326563,460132.095334758,460132.202567491
24.4,0.0749677128451292,460923.13312863,460923.208096343
24.6,0.052271461401189,461618.425286391,461618.477557853
24.8,0.0363402702316042,462228.994847846,462229.031188117
25,0.0251830022166282,462764.641791992,462764.666974994
