time,S,R,T
8.2,328141.322005893,39594.2679964835,367735.590002376
8.4,321324.045258147,41441.3692631512,362765.414521298
8.6,313929.959273741,43358.9984843569,357288.957758098
8.8,306013.803002997,45351.2002417228,351365.00324472
9,297660.512015116,47422.7692550516,345083.281270167
9.2,288938.600376073,49578.3589944743,338516.959370548
9.4,279876.932808643,51821.559181803,331698.491990446
9.6,270546.961002975,54157.4637888362,324704.424791812
9.8,261003.661560522,56590.8267029178,317594.48826344
10,251295.02974065,59125.8026344927,310420.832375143
10.2,241459.534167663,61765.5911282404,303225.125295904
10.4,231545.596159328,64515.1609740348,296060.757133363
10.6,221594.05320968,67378.7975207761,288972.850730457
10.8,211643.051131203,70357.1233833892,282000.174514592
11,201727.889448226,73453.8252690481,275181.714717274
11.2,191881.081883755,76673.0222371655,268554.104120921
11.4,182132.388839257,80017.8525264633,262150.24136572
11.6,172508.797646397,83491.332787933,256000.13043433
11.8,163043.80011797,87090.4136154792,250134.213733449
12,153764.589829231,90814.1827203786,244578.77254961
12.2,144688.775061507,94665.9710696512,239354.746131158
12.4,135835.859221911,98645.9969573482,234481.85617926
12.6,127222.939921447,102754.121763983,229977.06168543
12.8,118870.238019595,106984.085808687,225854.323828282
13,110797.664333138,111327.08762907,222124.751962208
13.2,103013.11561362,115783.98567631,218797.10128993
13.4,95527.014110629,120350.140507882,215877.154618511
13.6,88347.680906493,125020.238185595,213367.919092088
13.8,81484.6670189372,129784.767299323,211269.43431826
14,74951.6311027005,134626.975507954,209578.606610654
14.2,68747.8190974848,139542.456675408,208290.275772893
14.4,62875.8719149256,144520.317449661,207396.189364587
14.6,57336.6152208394,149548.687592326,206885.302813165
14.8,52129.2514433112,154614.15848802,206743.409931331
15,47252.338950137,159698.919728714,206951.258678851
15.2,42700.8406462537,164789.389921534,207490.230567788
15.4,38468.6352711983,169868.872883507,208337.508154705
15.6,34547.8197970258,174919.597644355,209467.417441381
15.8,30928.7529853574,179922.825290051,210851.578275409
16,27605.3857476432,184871.924105963,212477.309853606
16.2,24562.7662756199,189741.720202369,214304.486477988
16.4,21786.9256055796,194512.74637598,216299.67198156
16.6,19262.2279351519,199164.742551627,218426.970486779
16.8,16971.3706233031,203676.655782256,220648.026405559
17,14907.7807663112,208043.643177385,222951.423943696
17.2,13053.403773294,212246.607098796,225300.01087209
17.4,11390.1010799665,216267.828066907,227657.929146874
17.6,9902.21254572395,220094.474795746,229996.687341469
17.8,8584.33071428603,223726.144225456,232310.474939742
18,7417.28879128647,227142.196690227,234559.485481514
18.2,6386.66749556273,230329.416106027,236716.08360159
18.4,5481.10239331665,233283.931956201,238765.034349518
18.6,4689.79068474069,236003.591907581,240693.382592322
18.8,3998.23727153896,238474.947931936,242473.185203475
19,3396.6766998265,240695.650336772,244092.327036599
19.2,2876.8362340122,242666.342631912,245543.178865924
19.4,2427.7279894927,244381.94247808,246809.670467573
19.6,2043.35416312916,245846.288702798,247889.642865927
19.8,1713.51391216358,247056.025251728,248769.539163892
20,1433.04174219001,248015.85907131,249448.9008135
20.2,1194.28298978665,248726.583337564,249920.866327351
20.4,992.845989410141,249193.751462036,250186.597451446
20.6,822.534740310324,249420.28521529,250242.8199556
20.8,679.861393482097,249412.724893766,250092.586287248
21,559.873148291867,249175.644373145,249735.517521437
21.2,459.755940782713,248716.22355275,249175.979493533
21.4,376.430107436944,248041.228243509,248417.658350946
21.6,307.284339849168,247157.939565319,247465.223905168
21.8,250.209878907241,246074.072773782,246324.282652689
22,203.178867996583,244797.357069651,245000.535937648
22.2,164.491162211685,243335.784200586,243500.275362798
22.4,132.855739754434,241697.565877842,241830.421617597
22.6,106.931633687495,239890.82638539,239997.758019077
22.8,85.839325758773,237923.90835937,238009.747685128
23,68.6849941250777,235804.987299555,235873.67229368
23.2,54.8133021517398,233542.31852618,233597.131828332
23.4,43.6167475621154,231143.967823406,231187.584570968
23.6,34.6232941381725,228617.954742549,228652.578036687
23.8,27.4189858310482,225972.138267282,225999.557253113
24,21.6527088985017,223214.212998761,223235.86570766
24.2,17.0579914104463,220351.748125998,220368.806117409
24.4,13.3989856047706,217392.09811361,217405.497099215
24.6,10.4955172539213,214342.451885815,214352.947403069
24.8,8.20144432523918,211209.79563457,211217.997078896
25,6.39256466873741,208000.9079645,208007.300529169
