time,S,R,T
9,321316.223472928,969.192584566644,322285.416057495
9.2,312923.206476066,1015.97844083063,313939.184916896
9.4,304195.748886446,1065.04151954124,305260.790405987
9.6,295178.825267466,1116.53621938435,296295.361486851
9.8,285932.486569932,1170.62023784486,287103.106807776
10,276506.495341599,1227.45983571841,277733.955177317
10.2,266936.967495861,1287.22129850186,268224.188794363
10.4,257266.966772906,1350.08334095242,258617.050113859
10.6,247535.865610618,1416.23069887399,248952.096309492
10.8,237779.363185324,1485.85129316994,239265.214478494
11,228033.202040031,1559.12105459127,229592.323094623
11.2,218325.56541252,1636.2510372789,219961.816449799
11.4,208683.597197152,1717.44701474515,210401.044211897
11.6,199131.57243583,1802.92081728943,200934.493253119
11.8,189690.897317993,1892.89033199825,191583.787649992
12,180393.599260861,1987.54410669855,182381.14336756
12.2,171263.075251686,2087.09186356204,173350.167115248
12.4,162309.692586017,2191.77604214063,164501.468628158
12.6,153547.952486138,2301.82676447938,155849.779250617
12.8,144989.92636298,2417.47905742921,147407.40542041
13,136646.663842574,2538.96588310567,139185.62972568
13.2,128557.871810494,2666.3712316178,131224.243042112
13.4,120716.588446073,2800.00297444954,123516.591420522
13.6,113130.987017961,2940.086943999,116071.07396196
13.8,105807.400876412,3086.8509575795,108894.251833991
14,98750.3234532807,3240.52481741953,101990.8482707
14.2,91972.8609810315,3401.18592832015,95374.0469093516
14.4,85485.7574504383,3568.92139449688,89054.6788449352
14.6,79284.6497129913,3744.01625645345,83028.6659694447
14.8,73370.8664500404,3926.64629879768,77297.5127488381
15,67744.3026700927,4116.98329097353,71861.2859610663
15.2,62403.4197088126,4315.19498726108,66718.6146960737
15.4,57354.8021011375,4520.92255643488,61875.7246575723
15.6,52590.9829303794,4734.49309300776,57325.4760233871
15.8,48107.5868821656,4955.98223401105,53063.5691161766
16,43899.1841163089,5185.44086952992,49084.6249858388
16.2,39959.0820675228,5422.90652705277,45381.9885945756
16.4,36282.4769651813,5668.17190653313,41950.6488717144
16.6,32864.7949345879,5920.90671903304,38785.701653621
16.8,29693.9441547268,6181.22673085512,35875.1708855819
17,26759.7208967434,6449.00293236254,33208.7238291059
17.2,24050.809040798,6724.08190995782,30774.8909507558
17.4,21554.7800760652,7006.28584608287,28561.0659221481
17.6,19269.6415810661,7295.03264726801,26564.6742283341
17.8,17180.9024114447,7590.13228345077,24771.0346948955
18,15276.0321222979,7891.26207549321,23167.2941977911
18.2,13543.2396911759,8198.02229852272,21741.2619896986
18.4,11971.5398091932,8509.98012681959,20481.5199360128
18.6,10552.7065565219,8826.68938457039,19379.3959410923
18.8,9274.5735689321,9147.61333510916,18422.1869040413
19,8126.98084939052,9472.18917427377,17599.1700236643
19.2,7100.27702436539,9799.80910842823,16900.0861327936
19.4,6183.93470872374,10129.9417353573,16313.8764440811
19.6,5368.63368218946,10461.9691477263,15830.6028299157
19.8,4646.46484807815,10795.1780873546,15441.6429354327
20,4009.78138865542,11128.8619969441,15138.6433855995
20.2,3451.71080798057,11462.2838347423,14913.9946427229
20.4,2963.66639334389,11794.7336005933,14758.3999939372
20.6,2537.29921472658,12125.493527903,14662.7927426296
20.8,2165.6207569966,12453.8285319142,14619.4492889108
21,1842.35375079979,12778.9867966141,14621.3405474139
21.2,1562.35162460686,13100.2012243911,14662.552848998
21.4,1320.90915589073,13416.6929586152,14737.6021145059
21.6,1113.56918564029,13727.6857350202,14841.2549206605
21.8,936.185295996597,14032.4034560555,14968.5887520521
22,784.745477975109,14330.0842633919,15114.829741367
22.2,655.816184278572,14619.9728668711,15275.7890511496
22.4,546.317431669648,14901.330756421,15447.6481880906
22.6,453.653368019431,15173.4281591374,15627.0815271569
22.8,375.47734014552,15435.5559573353,15811.0332974808
23,309.821373874186,15687.0225342335,15996.8439081077
23.2,254.870791851112,15927.1633218268,16182.0341136779
23.4,209.071102039278,16155.336599344,16364.4077013833
23.6,171.003891767949,16370.9363558007,16541.9402475687
23.8,139.472771517127,16573.3817698413,16712.8545413584
24,113.406653960244,16762.1357551274,16875.5424090876
24.2,91.9366680961849,16936.6878511154,17028.6245192116
24.4,74.2777242954295,17096.5776742729,17170.8553985683
24.6,59.836082877304,17241.3738884814,17301.2099713587
24.8,48.0406194357761,17370.6974827633,17418.738102199
25,38.4786387866073,17484.2053940738,17522.6840328604
